,W eco,W soc,K,Recovery rate,Delay for societal,Divorce
5429,0.2,0.2,-8.881784197001252e-16,0.2,6.5,76.75689240268639
5430,0.2,0.2,-8.881784197001252e-16,0.2,7.5,76.75689240268639
5431,0.2,0.2,-8.881784197001252e-16,0.2,8.5,76.75689240268639
5432,0.2,0.2,-8.881784197001252e-16,0.2,9.5,76.75689240268639
5433,0.2,0.2,-8.881784197001252e-16,0.2,10.5,76.75689240268639
5434,0.2,0.2,-8.881784197001252e-16,0.4,0.5,95.39327164313819
5435,0.2,0.2,-8.881784197001252e-16,0.4,1.5,95.39327164313819
5436,0.2,0.2,-8.881784197001252e-16,0.4,2.5,95.39327164313819
5437,0.2,0.2,-8.881784197001252e-16,0.4,3.5,95.39327164313819
5438,0.2,0.2,-8.881784197001252e-16,0.4,4.5,95.39327164313819
5439,0.2,0.2,-8.881784197001252e-16,0.4,5.5,95.39327164313819
5440,0.2,0.2,-8.881784197001252e-16,0.4,6.5,95.39327164313819
5441,0.2,0.2,-8.881784197001252e-16,0.4,7.5,95.39327164313819
5442,0.2,0.2,-8.881784197001252e-16,0.4,8.5,95.39327164313819
5443,0.2,0.2,-8.881784197001252e-16,0.4,9.5,95.39327164313819
5444,0.2,0.2,-8.881784197001252e-16,0.4,10.5,95.39327164313819
5445,0.2,0.2,-8.881784197001252e-16,0.6000000000000001,0.5,103.21936601098469
5446,0.2,0.2,-8.881784197001252e-16,0.6000000000000001,1.5,103.21936601098469
5447,0.2,0.2,-8.881784197001252e-16,0.6000000000000001,2.5,103.21936601098469
5448,0.2,0.2,-8.881784197001252e-16,0.6000000000000001,3.5,103.21936601098469
5449,0.2,0.2,-8.881784197001252e-16,0.6000000000000001,4.5,103.21936601098469
5450,0.2,0.2,-8.881784197001252e-16,0.6000000000000001,5.5,103.21936601098469
5451,0.2,0.2,-8.881784197001252e-16,0.6000000000000001,6.5,103.21936601098469
5452,0.2,0.2,-8.881784197001252e-16,0.6000000000000001,7.5,103.21936601098469
5453,0.2,0.2,-8.881784197001252e-16,0.6000000000000001,8.5,103.21936601098469
5454,0.2,0.2,-8.881784197001252e-16,0.6000000000000001,9.5,103.21936601098469
5455,0.2,0.2,-8.881784197001252e-16,0.6000000000000001,10.5,103.21936601098469
5456,0.2,0.2,-8.881784197001252e-16,0.8,0.5,107.87993527915943
5457,0.2,0.2,-8.881784197001252e-16,0.8,1.5,107.87993527915943
5458,0.2,0.2,-8.881784197001252e-16,0.8,2.5,107.87993527915943
5459,0.2,0.2,-8.881784197001252e-16,0.8,3.5,107.87993527915943
5460,0.2,0.2,-8.881784197001252e-16,0.8,4.5,107.87993527915943
5461,0.2,0.2,-8.881784197001252e-16,0.8,5.5,107.87993527915943
5462,0.2,0.2,-8.881784197001252e-16,0.8,6.5,107.87993527915943
5463,0.2,0.2,-8.881784197001252e-16,0.8,7.5,107.87993527915943
5464,0.2,0.2,-8.881784197001252e-16,0.8,8.5,107.87993527915943
5465,0.2,0.2,-8.881784197001252e-16,0.8,9.5,107.87993527915943
5466,0.2,0.2,-8.881784197001252e-16,0.8,10.5,107.87993527915943
5467,0.2,0.2,-8.881784197001252e-16,1.0,0.5,111.44512950328041
5468,0.2,0.2,-8.881784197001252e-16,1.0,1.5,111.44512950328041
5469,0.2,0.2,-8.881784197001252e-16,1.0,2.5,111.44512950328041
5470,0.2,0.2,-8.881784197001252e-16,1.0,3.5,111.44512950328041
5471,0.2,0.2,-8.881784197001252e-16,1.0,4.5,111.44512950328041
5472,0.2,0.2,-8.881784197001252e-16,1.0,5.5,111.44512950328041
5473,0.2,0.2,-8.881784197001252e-16,1.0,6.5,111.44512950328041
5474,0.2,0.2,-8.881784197001252e-16,1.0,7.5,111.44512950328041
5475,0.2,0.2,-8.881784197001252e-16,1.0,8.5,111.44512950328041
5476,0.2,0.2,-8.881784197001252e-16,1.0,9.5,111.44512950328041
5477,0.2,0.2,-8.881784197001252e-16,1.0,10.5,111.44512950328041
5478,0.2,0.2,0.7999999999999989,0.0,0.5,2.8111540036892215
5479,0.2,0.2,0.7999999999999989,0.0,1.5,2.6922183066602043
5480,0.2,0.2,0.7999999999999989,0.0,2.5,2.57685714697285
5481,0.2,0.2,0.7999999999999989,0.0,3.5,2.4654987131723702
5482,0.2,0.2,0.7999999999999989,0.0,4.5,2.3586234253814844
5483,0.2,0.2,0.7999999999999989,0.0,5.5,2.2569653930254274
5484,0.2,0.2,0.7999999999999989,0.0,6.5,2.1616836355815185
5485,0.2,0.2,0.7999999999999989,0.0,7.5,2.0741520410979843
5486,0.2,0.2,0.7999999999999989,0.0,8.5,1.9954940040727152
5487,0.2,0.2,0.7999999999999989,0.0,9.5,1.9262490505635952
5488,0.2,0.2,0.7999999999999989,0.0,10.5,1.8663214439730267
5489,0.2,0.2,0.7999999999999989,0.2,0.5,70.87440527835349
5490,0.2,0.2,0.7999999999999989,0.2,1.5,70.82964990880505
5491,0.2,0.2,0.7999999999999989,0.2,2.5,70.76360851431485
5492,0.2,0.2,0.7999999999999989,0.2,3.5,70.71829143118809
5493,0.2,0.2,0.7999999999999989,0.2,4.5,70.74331543374063
5494,0.2,0.2,0.7999999999999989,0.2,5.5,70.82604318934966
5495,0.2,0.2,0.7999999999999989,0.2,6.5,70.91599189145572
5496,0.2,0.2,0.7999999999999989,0.2,7.5,70.97614545388083
5497,0.2,0.2,0.7999999999999989,0.2,8.5,70.99729417890505
5498,0.2,0.2,0.7999999999999989,0.2,9.5,70.98870373333108
5499,0.2,0.2,0.7999999999999989,0.2,10.5,70.96606050024253
5500,0.2,0.2,0.7999999999999989,0.4,0.5,89.9683634594788
5501,0.2,0.2,0.7999999999999989,0.4,1.5,90.05532603137266
5502,0.2,0.2,0.7999999999999989,0.4,2.5,90.14040998158457
5503,0.2,0.2,0.7999999999999989,0.4,3.5,90.11908515935886
5504,0.2,0.2,0.7999999999999989,0.4,4.5,90.02206259545004
5505,0.2,0.2,0.7999999999999989,0.4,5.5,89.94098323857304
5506,0.2,0.2,0.7999999999999989,0.4,6.5,89.9046496607956
5507,0.2,0.2,0.7999999999999989,0.4,7.5,89.89666351452777
5508,0.2,0.2,0.7999999999999989,0.4,8.5,89.89668172706116
5509,0.2,0.2,0.7999999999999989,0.4,9.5,89.89482130362248
5510,0.2,0.2,0.7999999999999989,0.4,10.5,89.89015271952648
5511,0.2,0.2,0.7999999999999989,0.6000000000000001,0.5,98.41697723029195
5512,0.2,0.2,0.7999999999999989,0.6000000000000001,1.5,98.34285833594888
5513,0.2,0.2,0.7999999999999989,0.6000000000000001,2.5,98.41042779926724
5514,0.2,0.2,0.7999999999999989,0.6000000000000001,3.5,98.56008197483493
5515,0.2,0.2,0.7999999999999989,0.6000000000000001,4.5,98.63874684566237
5516,0.2,0.2,0.7999999999999989,0.6000000000000001,5.5,98.64691503135232
5517,0.2,0.2,0.7999999999999989,0.6000000000000001,6.5,98.63265754738751
5518,0.2,0.2,0.7999999999999989,0.6000000000000001,7.5,98.61785344818703
5519,0.2,0.2,0.7999999999999989,0.6000000000000001,8.5,98.60467443837956
5520,0.2,0.2,0.7999999999999989,0.6000000000000001,9.5,98.59089313516385
5521,0.2,0.2,0.7999999999999989,0.6000000000000001,10.5,98.5758043294352
5522,0.2,0.2,0.7999999999999989,0.8,0.5,104.01855250058551
5523,0.2,0.2,0.7999999999999989,0.8,1.5,103.88879352101247
5524,0.2,0.2,0.7999999999999989,0.8,2.5,103.6941412378989
5525,0.2,0.2,0.7999999999999989,0.8,3.5,103.66990220119776
5526,0.2,0.2,0.7999999999999989,0.8,4.5,103.73610597695054
5527,0.2,0.2,0.7999999999999989,0.8,5.5,103.79187205245827
5528,0.2,0.2,0.7999999999999989,0.8,6.5,103.82431690204886
5529,0.2,0.2,0.7999999999999989,0.8,7.5,103.84265972390128
5530,0.2,0.2,0.7999999999999989,0.8,8.5,103.85196989676186
5531,0.2,0.2,0.7999999999999989,0.8,9.5,103.85369360704672
5532,0.2,0.2,0.7999999999999989,0.8,10.5,103.8487975272778
5533,0.2,0.2,0.7999999999999989,1.0,0.5,108.11262648440331
5534,0.2,0.2,0.7999999999999989,1.0,1.5,108.27296728254692
5535,0.2,0.2,0.7999999999999989,1.0,2.5,108.15965697947728
5536,0.2,0.2,0.7999999999999989,1.0,3.5,107.9866824129469
5537,0.2,0.2,0.7999999999999989,1.0,4.5,107.92009054739877
5538,0.2,0.2,0.7999999999999989,1.0,5.5,107.9103998440357
5539,0.2,0.2,0.7999999999999989,1.0,6.5,107.91628918810947
5540,0.2,0.2,0.7999999999999989,1.0,7.5,107.924952138088
5541,0.2,0.2,0.7999999999999989,1.0,8.5,107.93179665975913
5542,0.2,0.2,0.7999999999999989,1.0,9.5,107.93407444540311
5543,0.2,0.2,0.7999999999999989,1.0,10.5,107.93039159216274
5544,0.2,0.2,1.5999999999999988,0.0,0.5,4.055970626522974
5545,0.2,0.2,1.5999999999999988,0.0,1.5,3.800393325993014
5546,0.2,0.2,1.5999999999999988,0.0,2.5,3.5501636905455523
5547,0.2,0.2,1.5999999999999988,0.0,3.5,3.307502330875162
5548,0.2,0.2,1.5999999999999988,0.0,4.5,3.074814159582325
5549,0.2,0.2,1.5999999999999988,0.0,5.5,2.855542984947067
5550,0.2,0.2,1.5999999999999988,0.0,6.5,2.654507370470766
5551,0.2,0.2,1.5999999999999988,0.0,7.5,2.4765082840165533
5552,0.2,0.2,1.5999999999999988,0.0,8.5,2.324495891733323
5553,0.2,0.2,1.5999999999999988,0.0,9.5,2.1988085213815483
5554,0.2,0.2,1.5999999999999988,0.0,10.5,2.0975721403569523
5555,0.2,0.2,1.5999999999999988,0.2,0.5,65.36269441173961
5556,0.2,0.2,1.5999999999999988,0.2,1.5,65.26230240159548
5557,0.2,0.2,1.5999999999999988,0.2,2.5,65.02226587092203
5558,0.2,0.2,1.5999999999999988,0.2,3.5,64.80546544060788
5559,0.2,0.2,1.5999999999999988,0.2,4.5,64.88686121117995
5560,0.2,0.2,1.5999999999999988,0.2,5.5,65.21261680028724
5561,0.2,0.2,1.5999999999999988,0.2,6.5,65.55393290105329
5562,0.2,0.2,1.5999999999999988,0.2,7.5,65.76218886929504
5563,0.2,0.2,1.5999999999999988,0.2,8.5,65.80956053997197
5564,0.2,0.2,1.5999999999999988,0.2,9.5,65.73602688163096
5565,0.2,0.2,1.5999999999999988,0.2,10.5,65.6000843108391
5566,0.2,0.2,1.5999999999999988,0.4,0.5,84.82319512645802
5567,0.2,0.2,1.5999999999999988,0.4,1.5,85.05006880595434
5568,0.2,0.2,1.5999999999999988,0.4,2.5,85.42179684178814
5569,0.2,0.2,1.5999999999999988,0.4,3.5,85.37102910461911
5570,0.2,0.2,1.5999999999999988,0.4,4.5,84.99256326160486
5571,0.2,0.2,1.5999999999999988,0.4,5.5,84.71901539741098
5572,0.2,0.2,1.5999999999999988,0.4,6.5,84.64967255592526
5573,0.2,0.2,1.5999999999999988,0.4,7.5,84.6874886943074
5574,0.2,0.2,1.5999999999999988,0.4,8.5,84.73878458178086
5575,0.2,0.2,1.5999999999999988,0.4,9.5,84.76283533244708
5576,0.2,0.2,1.5999999999999988,0.4,10.5,84.75640291623391
5577,0.2,0.2,1.5999999999999988,0.6000000000000001,0.5,93.89993144057553
5578,0.2,0.2,1.5999999999999988,0.6000000000000001,1.5,93.5584654853306
5579,0.2,0.2,1.5999999999999988,0.6000000000000001,2.5,93.69483786239559
5580,0.2,0.2,1.5999999999999988,0.6000000000000001,3.5,94.23150513568451
5581,0.2,0.2,1.5999999999999988,0.6000000000000001,4.5,94.448113760369
5582,0.2,0.2,1.5999999999999988,0.6000000000000001,5.5,94.40001836504038
5583,0.2,0.2,1.5999999999999988,0.6000000000000001,6.5,94.31470385192958
5584,0.2,0.2,1.5999999999999988,0.6000000000000001,7.5,94.26681768547513
5585,0.2,0.2,1.5999999999999988,0.6000000000000001,8.5,94.2451865029232
5586,0.2,0.2,1.5999999999999988,0.6000000000000001,9.5,94.22754583102086
5587,0.2,0.2,1.5999999999999988,0.6000000000000001,10.5,94.20307152600459
5588,0.2,0.2,1.5999999999999988,0.8,0.5,100.46505413307963
5589,0.2,0.2,1.5999999999999988,0.8,1.5,100.23282283277112
5590,0.2,0.2,1.5999999999999988,0.8,2.5,99.52917914742191
5591,0.2,0.2,1.5999999999999988,0.8,3.5,99.50130342271622
5592,0.2,0.2,1.5999999999999988,0.8,4.5,99.76792463032882
5593,0.2,0.2,1.5999999999999988,0.8,5.5,99.9239127310139
5594,0.2,0.2,1.5999999999999988,0.8,6.5,99.98274236711777
5595,0.2,0.2,1.5999999999999988,0.8,7.5,100.0092646186791
5596,0.2,0.2,1.5999999999999988,0.8,8.5,100.02571669264584
5597,0.2,0.2,1.5999999999999988,0.8,9.5,100.03220900124943
5598,0.2,0.2,1.5999999999999988,0.8,10.5,100.02603207078009
5599,0.2,0.2,1.5999999999999988,1.0,0.5,104.82375875945053
5600,0.2,0.2,1.5999999999999988,1.0,1.5,105.47770734680672
5601,0.2,0.2,1.5999999999999988,1.0,2.5,105.14426598439108
5602,0.2,0.2,1.5999999999999988,1.0,3.5,104.58316040097934
5603,0.2,0.2,1.5999999999999988,1.0,4.5,104.4631859226309
5604,0.2,0.2,1.5999999999999988,1.0,5.5,104.4908973888284
5605,0.2,0.2,1.5999999999999988,1.0,6.5,104.5229508887961
5606,0.2,0.2,1.5999999999999988,1.0,7.5,104.54673610776727
5607,0.2,0.2,1.5999999999999988,1.0,8.5,104.56503680879479
5608,0.2,0.2,1.5999999999999988,1.0,9.5,104.575161986524
5609,0.2,0.2,1.5999999999999988,1.0,10.5,104.57333613905348
5610,0.2,0.2,2.3999999999999986,0.0,0.5,4.3639376004477635
5611,0.2,0.2,2.3999999999999986,0.0,1.5,4.029855542200256
5612,0.2,0.2,2.3999999999999986,0.0,2.5,3.6982993725238527
5613,0.2,0.2,2.3999999999999986,0.0,3.5,3.3749895220595056
5614,0.2,0.2,2.3999999999999986,0.0,4.5,3.0659392989290986
5615,0.2,0.2,2.3999999999999986,0.0,5.5,2.7790679730517924
5616,0.2,0.2,2.3999999999999986,0.0,6.5,2.524279187839441
5617,0.2,0.2,2.3999999999999986,0.0,7.5,2.3101914480633874
5618,0.2,0.2,2.3999999999999986,0.0,8.5,2.140784777899417
5619,0.2,0.2,2.3999999999999986,0.0,9.5,2.014629588659894
5620,0.2,0.2,2.3999999999999986,0.0,10.5,1.9263210537523052
5621,0.2,0.2,2.3999999999999986,0.2,0.5,60.438029026748296
5622,0.2,0.2,2.3999999999999986,0.2,1.5,60.32230596178761
5623,0.2,0.2,2.3999999999999986,0.2,2.5,59.780104733288795
5624,0.2,0.2,2.3999999999999986,0.2,3.5,59.14308730109567
5625,0.2,0.2,2.3999999999999986,0.2,4.5,59.2719278966338
5626,0.2,0.2,2.3999999999999986,0.2,5.5,60.05337830675513
5627,0.2,0.2,2.3999999999999986,0.2,6.5,60.88128909652082
5628,0.2,0.2,2.3999999999999986,0.2,7.5,61.38502117230073
5629,0.2,0.2,2.3999999999999986,0.2,8.5,61.502298803871795
5630,0.2,0.2,2.3999999999999986,0.2,9.5,61.32874986662399
5631,0.2,0.2,2.3999999999999986,0.2,10.5,60.998055312103666
5632,0.2,0.2,2.3999999999999986,0.4,0.5,80.0001718889148
5633,0.2,0.2,2.3999999999999986,0.4,1.5,80.32731610085428
5634,0.2,0.2,2.3999999999999986,0.4,2.5,81.35127054239805
5635,0.2,0.2,2.3999999999999986,0.4,3.5,81.34762496349013
5636,0.2,0.2,2.3999999999999986,0.4,4.5,80.39141693615281
5637,0.2,0.2,2.3999999999999986,0.4,5.5,79.72829782129077
5638,0.2,0.2,2.3999999999999986,0.4,6.5,79.61858608867371
5639,0.2,0.2,2.3999999999999986,0.4,7.5,79.78258412705814
5640,0.2,0.2,2.3999999999999986,0.4,8.5,79.97053749884688
5641,0.2,0.2,2.3999999999999986,0.4,9.5,80.0782770479175
5642,0.2,0.2,2.3999999999999986,0.4,10.5,80.09626508522308
5643,0.2,0.2,2.3999999999999986,0.6000000000000001,0.5,89.76989390075946
5644,0.2,0.2,2.3999999999999986,0.6000000000000001,1.5,88.893767569708
5645,0.2,0.2,2.3999999999999986,0.6000000000000001,2.5,88.95331186380406
5646,0.2,0.2,2.3999999999999986,0.6000000000000001,3.5,90.28087196417266
5647,0.2,0.2,2.3999999999999986,0.6000000000000001,4.5,90.75090784379104
5648,0.2,0.2,2.3999999999999986,0.6000000000000001,5.5,90.54023688911526
5649,0.2,0.2,2.3999999999999986,0.6000000000000001,6.5,90.28602084352931
5650,0.2,0.2,2.3999999999999986,0.6000000000000001,7.5,90.17133022216635
5651,0.2,0.2,2.3999999999999986,0.6000000000000001,8.5,90.1485916731832
5652,0.2,0.2,2.3999999999999986,0.6000000000000001,9.5,90.14767716560165
5653,0.2,0.2,2.3999999999999986,0.6000000000000001,10.5,90.13223731458984
5654,0.2,0.2,2.3999999999999986,0.8,0.5,97.18510964667087
5655,0.2,0.2,2.3999999999999986,0.8,1.5,97.10154118438324
5656,0.2,0.2,2.3999999999999986,0.8,2.5,95.33643209798427
5657,0.2,0.2,2.3999999999999986,0.8,3.5,95.30647694500637
5658,0.2,0.2,2.3999999999999986,0.8,4.5,95.99651548244108
5659,0.2,0.2,2.3999999999999986,0.8,5.5,96.31796472074502
5660,0.2,0.2,2.3999999999999986,0.8,6.5,96.38464622810923
5661,0.2,0.2,2.3999999999999986,0.8,7.5,96.39612124489364
5662,0.2,0.2,2.3999999999999986,0.8,8.5,96.41214659345769
5663,0.2,0.2,2.3999999999999986,0.8,9.5,96.42743408494529
5664,0.2,0.2,2.3999999999999986,0.8,10.5,96.42812957735406
5665,0.2,0.2,2.3999999999999986,1.0,0.5,101.47232481385036
5666,0.2,0.2,2.3999999999999986,1.0,1.5,103.12063972127731
5667,0.2,0.2,2.3999999999999986,1.0,2.5,102.50967991464357
5668,0.2,0.2,2.3999999999999986,1.0,3.5,101.18866780395797
5669,0.2,0.2,2.3999999999999986,1.0,4.5,101.04973341332794
5670,0.2,0.2,2.3999999999999986,1.0,5.5,101.19353903864967
5671,0.2,0.2,2.3999999999999986,1.0,6.5,101.27883987195132
5672,0.2,0.2,2.3999999999999986,1.0,7.5,101.3214569567372
5673,0.2,0.2,2.3999999999999986,1.0,8.5,101.35318723962583
5674,0.2,0.2,2.3999999999999986,1.0,9.5,101.37665627920636
5675,0.2,0.2,2.3999999999999986,1.0,10.5,101.38435721954363
5676,0.2,0.2,3.1999999999999984,0.0,0.5,3.999794903909404
5677,0.2,0.2,3.1999999999999984,0.0,1.5,3.6251109348038293
5678,0.2,0.2,3.1999999999999984,0.0,2.5,3.2545876966813716
5679,0.2,0.2,3.1999999999999984,0.0,3.5,2.8983501628590913
5680,0.2,0.2,3.1999999999999984,0.0,4.5,2.565628054801964
5681,0.2,0.2,3.1999999999999984,0.0,5.5,2.266786025805179
5682,0.2,0.2,3.1999999999999984,0.0,6.5,2.0136297325561667
5683,0.2,0.2,3.1999999999999984,0.0,7.5,1.8156364724195062
5684,0.2,0.2,3.1999999999999984,0.0,8.5,1.6760055995949532
5685,0.2,0.2,3.1999999999999984,0.0,9.5,1.590887203110269
5686,0.2,0.2,3.1999999999999984,0.0,10.5,1.5514414004355626
5687,0.2,0.2,3.1999999999999984,0.2,0.5,56.13473053017612
5688,0.2,0.2,3.1999999999999984,0.2,1.5,56.10015478327109
5689,0.2,0.2,3.1999999999999984,0.2,2.5,55.17208201838577
5690,0.2,0.2,3.1999999999999984,0.2,3.5,53.777235764932726
5691,0.2,0.2,3.1999999999999984,0.2,4.5,53.87706536645721
5692,0.2,0.2,3.1999999999999984,0.2,5.5,55.31260487575626
5693,0.2,0.2,3.1999999999999984,0.2,6.5,56.873436901703506
5694,0.2,0.2,3.1999999999999984,0.2,7.5,57.844999233224655
5695,0.2,0.2,3.1999999999999984,0.2,8.5,58.10881539627927
5696,0.2,0.2,3.1999999999999984,0.2,9.5,57.83535378622999
5697,0.2,0.2,3.1999999999999984,0.2,10.5,57.26167586262928
5698,0.2,0.2,3.1999999999999984,0.4,0.5,75.53134437887687
5699,0.2,0.2,3.1999999999999984,0.4,1.5,75.75974587894316
5700,0.2,0.2,3.1999999999999984,0.4,2.5,77.92588394963207
5701,0.2,0.2,3.1999999999999984,0.4,3.5,78.20835272025654
5702,0.2,0.2,3.1999999999999984,0.4,4.5,76.295938344335
5703,0.2,0.2,3.1999999999999984,0.4,5.5,74.95313199652844
5704,0.2,0.2,3.1999999999999984,0.4,6.5,74.76576879649821
5705,0.2,0.2,3.1999999999999984,0.4,7.5,75.14283897820802
5706,0.2,0.2,3.1999999999999984,0.4,8.5,75.57176542843865
5707,0.2,0.2,3.1999999999999984,0.4,9.5,75.84246378801548
5708,0.2,0.2,3.1999999999999984,0.4,10.5,75.9316856518632
5709,0.2,0.2,3.1999999999999984,0.6000000000000001,0.5,86.08431458871128
5710,0.2,0.2,3.1999999999999984,0.6000000000000001,1.5,84.44348895962418
5711,0.2,0.2,3.1999999999999984,0.6000000000000001,2.5,84.01330550202661
5712,0.2,0.2,3.1999999999999984,0.6000000000000001,3.5,86.70577302950072
5713,0.2,0.2,3.1999999999999984,0.6000000000000001,4.5,87.63317699465595
5714,0.2,0.2,3.1999999999999984,0.6000000000000001,5.5,87.1223557415387
5715,0.2,0.2,3.1999999999999984,0.6000000000000001,6.5,86.55624805006364
5716,0.2,0.2,3.1999999999999984,0.6000000000000001,7.5,86.31765488958123
5717,0.2,0.2,3.1999999999999984,0.6000000000000001,8.5,86.29676116794727
5718,0.2,0.2,3.1999999999999984,0.6000000000000001,9.5,86.33902825984349
5719,0.2,0.2,3.1999999999999984,0.6000000000000001,10.5,86.36117729945455
5720,0.2,0.2,3.1999999999999984,0.8,0.5,94.07405831418639
5721,0.2,0.2,3.1999999999999984,0.8,1.5,94.72271109810305
5722,0.2,0.2,3.1999999999999984,0.8,2.5,91.08477883106596
5723,0.2,0.2,3.1999999999999984,0.8,3.5,90.98954916401117
5724,0.2,0.2,3.1999999999999984,0.8,4.5,92.4283860643584
5725,0.2,0.2,3.1999999999999984,0.8,5.5,93.01004198587859
5726,0.2,0.2,3.1999999999999984,0.8,6.5,93.05433045995498
5727,0.2,0.2,3.1999999999999984,0.8,7.5,93.01146802309
5728,0.2,0.2,3.1999999999999984,0.8,8.5,93.01048545164794
5729,0.2,0.2,3.1999999999999984,0.8,9.5,93.03670609027701
5730,0.2,0.2,3.1999999999999984,0.8,10.5,93.05514354344973
5731,0.2,0.2,3.1999999999999984,1.0,0.5,97.98286075310126
5732,0.2,0.2,3.1999999999999984,1.0,1.5,101.1900571945185
5733,0.2,0.2,3.1999999999999984,1.0,2.5,100.41524910871172
5734,0.2,0.2,3.1999999999999984,1.0,3.5,97.74807777475202
5735,0.2,0.2,3.1999999999999984,1.0,4.5,97.64325288382442
5736,0.2,0.2,3.1999999999999984,1.0,5.5,98.02050166835686
5737,0.2,0.2,3.1999999999999984,1.0,6.5,98.19496763449919
5738,0.2,0.2,3.1999999999999984,1.0,7.5,98.25634054696334
5739,0.2,0.2,3.1999999999999984,1.0,8.5,98.29889845870554
5740,0.2,0.2,3.1999999999999984,1.0,9.5,98.33934895633664
5741,0.2,0.2,3.1999999999999984,1.0,10.5,98.36509126610464
5742,0.2,0.2,3.9999999999999982,0.0,0.5,3.3706283605917884
5743,0.2,0.2,3.9999999999999982,0.0,1.5,2.9777656152574967
5744,0.2,0.2,3.9999999999999982,0.0,2.5,2.599002486552082
5745,0.2,0.2,3.9999999999999982,0.0,3.5,2.247418247972128
5746,0.2,0.2,3.9999999999999982,0.0,4.5,1.9321612415439935
5747,0.2,0.2,3.9999999999999982,0.0,5.5,1.6614091952457457
5748,0.2,0.2,3.9999999999999982,0.0,6.5,1.4443424146576074
5749,0.2,0.2,3.9999999999999982,0.0,7.5,1.2886502673626627
5750,0.2,0.2,3.9999999999999982,0.0,8.5,1.1964741486695796
5751,0.2,0.2,3.9999999999999982,0.0,9.5,1.1628949807991324
5752,0.2,0.2,3.9999999999999982,0.0,10.5,1.1776015575838306
5753,0.2,0.2,3.9999999999999982,0.2,0.5,52.39500448434458
5754,0.2,0.2,3.9999999999999982,0.2,1.5,52.5660470844462
5755,0.2,0.2,3.9999999999999982,0.2,2.5,51.25006858736305
5756,0.2,0.2,3.9999999999999982,0.2,3.5,48.74640207084791
5757,0.2,0.2,3.9999999999999982,0.2,4.5,48.68874987166102
5758,0.2,0.2,3.9999999999999982,0.2,5.5,50.91305549878461
5759,0.2,0.2,3.9999999999999982,0.2,6.5,53.40386000466756
5760,0.2,0.2,3.9999999999999982,0.2,7.5,54.99850509763576
5761,0.2,0.2,3.9999999999999982,0.2,8.5,55.49800014949861
5762,0.2,0.2,3.9999999999999982,0.2,9.5,55.155365869280224
5763,0.2,0.2,3.9999999999999982,0.2,10.5,54.32857976904559
5764,0.2,0.2,3.9999999999999982,0.4,0.5,71.44888816869403
5765,0.2,0.2,3.9999999999999982,0.4,1.5,71.2181810507739
5766,0.2,0.2,3.9999999999999982,0.4,2.5,75.03831472380091
5767,0.2,0.2,3.9999999999999982,0.4,3.5,76.0544920465277
5768,0.2,0.2,3.9999999999999982,0.4,4.5,72.78478997231507
5769,0.2,0.2,3.9999999999999982,0.4,5.5,70.395708197746
5770,0.2,0.2,3.9999999999999982,0.4,6.5,70.051269166186
5771,0.2,0.2,3.9999999999999982,0.4,7.5,70.7132520765675
5772,0.2,0.2,3.9999999999999982,0.4,8.5,71.48697533854448
5773,0.2,0.2,3.9999999999999982,0.4,9.5,72.00790535578106
5774,0.2,0.2,3.9999999999999982,0.4,10.5,72.22808309939876
5775,0.2,0.2,3.9999999999999982,0.6000000000000001,0.5,82.83470906510331
5776,0.2,0.2,3.9999999999999982,0.6000000000000001,1.5,80.38285236444312
5777,0.2,0.2,3.9999999999999982,0.6000000000000001,2.5,78.69801156203756
5778,0.2,0.2,3.9999999999999982,0.6000000000000001,3.5,83.45526467375599
5779,0.2,0.2,3.9999999999999982,0.6000000000000001,4.5,85.15474238872994
5780,0.2,0.2,3.9999999999999982,0.6000000000000001,5.5,84.19761475273783
5781,0.2,0.2,3.9999999999999982,0.6000000000000001,6.5,83.13586965298495
5782,0.2,0.2,3.9999999999999982,0.6000000000000001,7.5,82.68779418190672
5783,0.2,0.2,3.9999999999999982,0.6000000000000001,8.5,82.66008280173705
5784,0.2,0.2,3.9999999999999982,0.6000000000000001,9.5,82.77158903915252
5785,0.2,0.2,3.9999999999999982,0.6000000000000001,10.5,82.86553541266687
5786,0.2,0.2,3.9999999999999982,0.8,0.5,90.991625036286
5787,0.2,0.2,3.9999999999999982,0.8,1.5,93.32077182493694
5788,0.2,0.2,3.9999999999999982,0.8,2.5,86.78904898830017
5789,0.2,0.2,3.9999999999999982,0.8,3.5,86.44349042407393
5790,0.2,0.2,3.9999999999999982,0.8,4.5,89.0555740517586
5791,0.2,0.2,3.9999999999999982,0.8,5.5,90.02910843470372
5792,0.2,0.2,3.9999999999999982,0.8,6.5,90.01326114572836
5793,0.2,0.2,3.9999999999999982,0.8,7.5,89.86006756301263
5794,0.2,0.2,3.9999999999999982,0.8,8.5,89.81367605370048
5795,0.2,0.2,3.9999999999999982,0.8,9.5,89.848075451098
5796,0.2,0.2,3.9999999999999982,0.8,10.5,89.89543271673763
5797,0.2,0.2,3.9999999999999982,1.0,0.5,94.35784826825376
5798,0.2,0.2,3.9999999999999982,1.0,1.5,99.56563435647682
5799,0.2,0.2,3.9999999999999982,1.0,2.5,99.07122900897313
5800,0.2,0.2,3.9999999999999982,1.0,3.5,94.20923786791082
5801,0.2,0.2,3.9999999999999982,1.0,4.5,94.19931171596188
5802,0.2,0.2,3.9999999999999982,1.0,5.5,94.96979522695439
